CustomerID,Recency,Frequency,Monetary,Cluster,Segment
14533.0,25.0,7.0,1949.72,0,Fidèle
14534.0,3.0,11.0,3691.7699999999995,3,Premium
14535.0,60.0,3.0,2854.84,0,Fidèle
14536.0,260.0,1.0,170.95,1,À risque
14537.0,58.0,1.0,355.56,2,Occasionnel
14538.0,65.0,2.0,388.25,2,Occasionnel
14539.0,16.0,2.0,537.48,2,Occasionnel
14540.0,10.0,3.0,952.66,2,Occasionnel
14541.0,59.0,8.0,1453.35,0,Fidèle
14542.0,186.0,1.0,103.25,1,À risque
14543.0,29.0,11.0,3599.73,3,Premium
14544.0,24.0,2.0,2004.3,0,Fidèle
14546.0,5.0,5.0,2573.93,0,Fidèle
14547.0,4.0,8.0,3691.7699999999995,3,Premium
14548.0,151.0,2.0,652.8,2,Occasionnel
14549.0,311.0,1.0,289.24,1,À risque
14550.0,11.0,2.0,757.37,2,Occasionnel
14551.0,18.0,2.0,186.23,2,Occasionnel
14552.0,152.0,1.0,164.22,1,À risque
14553.0,19.0,5.0,859.27,0,Fidèle
14554.0,10.0,4.0,2279.4900000000002,0,Fidèle
14555.0,57.0,2.0,312.54,2,Occasionnel
14557.0,85.0,1.0,788.38,2,Occasionnel
14560.0,7.0,11.0,2237.77,3,Premium
14561.0,76.0,3.0,1080.76,2,Occasionnel
14562.0,4.0,11.0,3691.7699999999995,3,Premium
14565.0,96.0,4.0,3099.12,0,Fidèle
14566.0,111.0,1.0,1432.0,2,Occasionnel
14567.0,57.0,2.0,1530.3600000000001,2,Occasionnel
14569.0,1.0,1.0,227.39,2,Occasionnel
14570.0,281.0,2.0,218.06,1,À risque
14572.0,3.0,7.0,2804.54,0,Fidèle
14573.0,180.0,9.0,1639.82,0,Fidèle
14576.0,328.0,1.0,35.400000000000006,1,À risque
14577.0,13.0,4.0,859.71,2,Occasionnel
14578.0,3.0,1.0,168.63,2,Occasionnel
14581.0,17.0,1.0,138.6,2,Occasionnel
14582.0,41.0,1.0,114.11,2,Occasionnel
14583.0,6.0,5.0,986.96,0,Fidèle
14584.0,169.0,4.0,1033.06,1,À risque
14585.0,50.0,1.0,157.05,2,Occasionnel
14586.0,277.0,1.0,237.36,1,À risque
14587.0,19.0,9.0,1580.29,0,Fidèle
14589.0,328.0,1.0,39.75,1,À risque
14591.0,15.0,4.0,1320.21,0,Fidèle
14592.0,35.0,3.0,557.94,2,Occasionnel
14593.0,22.0,3.0,617.15,2,Occasionnel
14594.0,7.0,2.0,363.33,2,Occasionnel
14595.0,20.0,6.0,1740.6,0,Fidèle
14597.0,11.0,2.0,866.24,2,Occasionnel
14598.0,44.0,1.0,221.97,2,Occasionnel
14600.0,306.0,1.0,393.33000000000004,1,À risque
14601.0,11.0,1.0,213.96,2,Occasionnel
14603.0,275.0,1.0,660.0,1,À risque
14606.0,1.0,11.0,3691.7699999999995,3,Premium
14607.0,16.0,11.0,3691.7699999999995,3,Premium
14608.0,4.0,4.0,1785.15,0,Fidèle
14609.0,72.0,4.0,601.56,2,Occasionnel
14616.0,243.0,3.0,406.08000000000004,1,À risque
14618.0,9.0,3.0,553.44,2,Occasionnel
14619.0,246.0,1.0,394.44,1,À risque
14620.0,206.0,2.0,412.78000000000003,1,À risque
14621.0,1.0,5.0,1788.3600000000001,0,Fidèle
14622.0,185.0,1.0,320.58000000000004,1,À risque
14623.0,32.0,5.0,886.7,0,Fidèle
14624.0,57.0,2.0,225.85,2,Occasionnel
14625.0,196.0,2.0,899.63,1,À risque
14626.0,24.0,4.0,2791.27,0,Fidèle
14628.0,91.0,2.0,671.96,2,Occasionnel
14629.0,4.0,2.0,955.26,2,Occasionnel
14631.0,51.0,3.0,1006.98,2,Occasionnel
14632.0,263.0,1.0,114.56,1,À risque
14633.0,266.0,1.0,344.90000000000003,1,À risque
14636.0,36.0,2.0,609.85,2,Occasionnel
14638.0,51.0,1.0,443.6,2,Occasionnel
14639.0,52.0,6.0,2984.49,0,Fidèle
14640.0,24.0,6.0,2107.38,0,Fidèle
14641.0,22.0,1.0,110.46,2,Occasionnel
14642.0,59.0,1.0,96.12,2,Occasionnel
14643.0,170.0,2.0,693.8100000000001,1,À risque
14644.0,68.0,2.0,830.76,2,Occasionnel
14645.0,157.0,2.0,597.09,1,À risque
14646.0,2.0,11.0,3691.7699999999995,3,Premium
14647.0,201.0,1.0,236.04000000000002,1,À risque
14649.0,5.0,4.0,1402.59,0,Fidèle
14651.0,67.0,2.0,653.75,2,Occasionnel
14652.0,77.0,1.0,114.18,2,Occasionnel
14653.0,1.0,7.0,1926.65,0,Fidèle
14655.0,8.0,4.0,1932.23,0,Fidèle
14656.0,169.0,2.0,291.05,1,À risque
14657.0,18.0,4.0,848.22,2,Occasionnel
14658.0,5.0,2.0,247.15,2,Occasionnel
14659.0,9.0,9.0,2529.93,3,Premium
14660.0,87.0,2.0,285.74,2,Occasionnel
14661.0,27.0,1.0,107.95,2,Occasionnel
14662.0,29.0,4.0,741.37,2,Occasionnel
14664.0,20.0,2.0,636.24,2,Occasionnel
14665.0,61.0,5.0,1835.7,0,Fidèle
14666.0,24.0,1.0,195.25,2,Occasionnel
14667.0,11.0,11.0,3691.7699999999995,3,Premium
14669.0,242.0,3.0,1259.24,1,À risque
14670.0,280.0,2.0,392.86,1,À risque
14672.0,235.0,2.0,765.55,1,À risque
14673.0,3.0,5.0,1736.4,0,Fidèle
14675.0,16.0,1.0,596.36,2,Occasionnel
14676.0,31.0,6.0,2548.2400000000002,0,Fidèle
14680.0,25.0,11.0,3691.7699999999995,3,Premium
14681.0,71.0,3.0,498.95,2,Occasionnel
14682.0,188.0,2.0,52.0,1,À risque
14684.0,26.0,5.0,1201.51,0,Fidèle
14687.0,107.0,1.0,628.38,2,Occasionnel
14688.0,8.0,11.0,3691.7699999999995,3,Premium
14689.0,209.0,1.0,112.8,1,À risque
14690.0,44.0,2.0,355.05,2,Occasionnel
14691.0,31.0,5.0,2114.33,0,Fidèle
14692.0,137.0,4.0,591.55,2,Occasionnel
14693.0,265.0,1.0,172.9,1,À risque
14696.0,4.0,7.0,2078.95,0,Fidèle
14697.0,218.0,2.0,188.60999999999999,1,À risque
14698.0,2.0,5.0,1217.27,0,Fidèle
14699.0,214.0,1.0,109.13000000000001,1,À risque
14700.0,32.0,3.0,2195.1,0,Fidèle
14701.0,11.0,9.0,2526.09,3,Premium
14702.0,1.0,11.0,3251.79,3,Premium
14703.0,15.0,1.0,318.17,2,Occasionnel
14704.0,11.0,9.0,1493.96,0,Fidèle
14705.0,199.0,1.0,179.0,1,À risque
14708.0,3.0,3.0,1126.37,2,Occasionnel
14709.0,15.0,11.0,3691.7699999999995,3,Premium
14710.0,14.0,4.0,599.48,2,Occasionnel
14711.0,10.0,11.0,2839.62,3,Premium
14712.0,29.0,3.0,917.07,2,Occasionnel
14713.0,9.0,11.0,2662.2,3,Premium
14714.0,24.0,1.0,160.19,2,Occasionnel
14715.0,25.0,4.0,867.38,2,Occasionnel
14716.0,43.0,2.0,307.51,2,Occasionnel
14719.0,2.0,5.0,1581.84,0,Fidèle
14720.0,6.0,3.0,663.81,2,Occasionnel
14722.0,147.0,1.0,180.42000000000002,2,Occasionnel
14723.0,10.0,6.0,1122.3600000000001,0,Fidèle
14725.0,25.0,1.0,655.58,2,Occasionnel
14727.0,274.0,1.0,268.58,1,À risque
14729.0,328.0,1.0,313.49,1,À risque
14730.0,1.0,8.0,1897.57,0,Fidèle
14731.0,47.0,3.0,380.02,2,Occasionnel
14732.0,8.0,8.0,2702.4900000000002,3,Premium
14733.0,16.0,11.0,3691.7699999999995,3,Premium
14735.0,4.0,11.0,3691.7699999999995,3,Premium
14737.0,4.0,3.0,1164.55,2,Occasionnel
14738.0,43.0,7.0,1314.45,0,Fidèle
14739.0,4.0,7.0,3691.7699999999995,3,Premium
14740.0,197.0,3.0,1448.21,1,À risque
14741.0,12.0,6.0,1400.34,0,Fidèle
14744.0,16.0,7.0,1099.98,0,Fidèle
14745.0,113.0,5.0,1220.26,0,Fidèle
14747.0,249.0,1.0,328.2,1,À risque
14748.0,29.0,5.0,1415.75,0,Fidèle
14752.0,44.0,1.0,389.64,2,Occasionnel
14753.0,87.0,1.0,563.15,2,Occasionnel
14754.0,45.0,2.0,638.05,2,Occasionnel
14755.0,10.0,11.0,3691.7699999999995,3,Premium
14756.0,15.0,1.0,738.96,2,Occasionnel
14757.0,75.0,1.0,420.5,2,Occasionnel
14758.0,145.0,4.0,1484.06,0,Fidèle
14759.0,5.0,3.0,1625.97,0,Fidèle
14760.0,297.0,1.0,89.2,1,À risque
14761.0,59.0,2.0,255.9,2,Occasionnel
14762.0,264.0,1.0,300.52,1,À risque
14764.0,47.0,1.0,278.3,2,Occasionnel
14765.0,29.0,3.0,254.11,2,Occasionnel
14766.0,8.0,6.0,2473.37,0,Fidèle
14768.0,17.0,2.0,192.60000000000002,2,Occasionnel
14769.0,3.0,8.0,3691.7699999999995,3,Premium
14770.0,232.0,2.0,876.42,1,À risque
14772.0,112.0,1.0,139.26,2,Occasionnel
14775.0,58.0,3.0,1011.9,2,Occasionnel
14776.0,51.0,11.0,2538.3,3,Premium
14778.0,127.0,2.0,730.86,2,Occasionnel
14779.0,281.0,3.0,386.15,1,À risque
14780.0,55.0,2.0,447.68,2,Occasionnel
14782.0,320.0,1.0,200.10000000000002,1,À risque
14784.0,26.0,2.0,289.99,2,Occasionnel
14785.0,10.0,2.0,77.4,2,Occasionnel
14788.0,7.0,2.0,679.4399999999999,2,Occasionnel
14789.0,29.0,1.0,197.64,2,Occasionnel
14790.0,17.0,4.0,745.06,2,Occasionnel
14792.0,64.0,1.0,6.2,2,Occasionnel
14793.0,21.0,1.0,228.99,2,Occasionnel
14794.0,3.0,7.0,1319.91,0,Fidèle
14795.0,166.0,1.0,131.45000000000002,1,À risque
14796.0,1.0,11.0,3691.7699999999995,3,Premium
14798.0,53.0,3.0,173.74,2,Occasionnel
14799.0,51.0,1.0,157.7,2,Occasionnel
14800.0,48.0,11.0,3691.7699999999995,3,Premium
14801.0,61.0,1.0,189.34,2,Occasionnel
14803.0,162.0,3.0,845.55,1,À risque
14804.0,9.0,1.0,353.27,2,Occasionnel
14805.0,15.0,4.0,546.4,2,Occasionnel
14806.0,75.0,1.0,193.39000000000001,2,Occasionnel
14808.0,40.0,8.0,2718.6,3,Premium
14810.0,41.0,11.0,2085.33,3,Premium
14813.0,328.0,2.0,152.88,1,À risque
14815.0,37.0,2.0,778.5,2,Occasionnel
14816.0,197.0,1.0,271.85,1,À risque
14817.0,200.0,2.0,1110.34,1,À risque
14818.0,74.0,3.0,657.8,2,Occasionnel
14819.0,64.0,2.0,272.07,2,Occasionnel
14820.0,21.0,4.0,507.29,2,Occasionnel
14821.0,328.0,1.0,48.800000000000004,1,À risque
14823.0,180.0,3.0,321.43,1,À risque
14824.0,10.0,4.0,1127.71,0,Fidèle
14825.0,4.0,11.0,2221.01,3,Premium
14828.0,197.0,3.0,2139.76,1,À risque
14829.0,29.0,4.0,697.55,2,Occasionnel
14830.0,53.0,1.0,188.88,2,Occasionnel
14834.0,18.0,6.0,1720.3,0,Fidèle
14836.0,10.0,3.0,102.44999999999999,2,Occasionnel
14837.0,90.0,4.0,1649.5,0,Fidèle
14840.0,268.0,1.0,62.85,1,À risque
14841.0,53.0,6.0,3295.76,0,Fidèle
14842.0,44.0,4.0,2824.69,0,Fidèle
14844.0,64.0,4.0,3189.81,0,Fidèle
14847.0,149.0,1.0,309.4,1,À risque
14849.0,22.0,11.0,3691.7699999999995,3,Premium
14850.0,312.0,1.0,325.75,1,À risque
14851.0,23.0,2.0,511.35,2,Occasionnel
14852.0,58.0,6.0,2836.69,0,Fidèle
14853.0,24.0,2.0,475.8,2,Occasionnel
14854.0,78.0,7.0,2740.03,0,Fidèle
14855.0,119.0,2.0,645.65,2,Occasionnel
14856.0,36.0,3.0,1290.53,2,Occasionnel
14857.0,60.0,2.0,1173.12,2,Occasionnel
14859.0,13.0,4.0,1353.74,0,Fidèle
14860.0,19.0,1.0,170.32,2,Occasionnel
14861.0,52.0,1.0,125.79,2,Occasionnel
14862.0,26.0,2.0,841.1999999999999,2,Occasionnel
14863.0,29.0,1.0,266.76,2,Occasionnel
14865.0,7.0,2.0,52.2,2,Occasionnel
14866.0,11.0,11.0,3691.7699999999995,3,Premium
14867.0,186.0,3.0,710.28,1,À risque
14868.0,3.0,8.0,2953.59,3,Premium
14869.0,9.0,2.0,721.45,2,Occasionnel
14870.0,262.0,1.0,327.25,1,À risque
14871.0,3.0,4.0,501.28000000000003,2,Occasionnel
14873.0,210.0,1.0,519.68,1,À risque
14875.0,108.0,2.0,1465.3200000000002,2,Occasionnel
14878.0,13.0,9.0,1476.09,0,Fidèle
14880.0,77.0,3.0,690.59,2,Occasionnel
14881.0,20.0,1.0,255.4,2,Occasionnel
14882.0,27.0,2.0,589.7,2,Occasionnel
14883.0,19.0,6.0,761.59,0,Fidèle
14885.0,132.0,1.0,765.3199999999999,2,Occasionnel
14886.0,253.0,1.0,364.8,1,À risque
14887.0,79.0,1.0,1862.0,2,Occasionnel
14888.0,207.0,1.0,369.2,1,À risque
14889.0,328.0,1.0,135.9,1,À risque
14890.0,254.0,1.0,125.65,1,À risque
14891.0,148.0,2.0,554.38,2,Occasionnel
14893.0,10.0,2.0,1237.8500000000001,2,Occasionnel
14894.0,85.0,1.0,655.75,2,Occasionnel
14895.0,8.0,11.0,3691.7699999999995,3,Premium
14896.0,205.0,2.0,468.77000000000004,1,À risque
14897.0,8.0,4.0,1366.38,0,Fidèle
14898.0,23.0,6.0,1269.31,0,Fidèle
14901.0,11.0,9.0,1421.29,0,Fidèle
14902.0,26.0,1.0,332.66,2,Occasionnel
14903.0,21.0,5.0,2795.33,0,Fidèle
14904.0,2.0,2.0,1025.44,2,Occasionnel
14905.0,158.0,2.0,616.15,1,À risque
14907.0,3.0,7.0,3501.1,3,Premium
14908.0,74.0,1.0,277.8,2,Occasionnel
14910.0,3.0,4.0,434.35,2,Occasionnel
14911.0,1.0,11.0,3691.7699999999995,3,Premium
14912.0,17.0,2.0,867.85,2,Occasionnel
14913.0,36.0,4.0,1227.43,0,Fidèle
14915.0,91.0,2.0,307.48,2,Occasionnel
14916.0,71.0,4.0,1268.98,0,Fidèle
14918.0,116.0,2.0,1610.15,2,Occasionnel
14920.0,213.0,2.0,977.77,1,À risque
14921.0,30.0,2.0,1316.07,2,Occasionnel
14923.0,51.0,1.0,749.1,2,Occasionnel
14924.0,246.0,1.0,310.05,1,À risque
14929.0,32.0,1.0,223.88,2,Occasionnel
14930.0,109.0,3.0,2362.96,0,Fidèle
14931.0,5.0,5.0,1257.68,0,Fidèle
14932.0,328.0,1.0,363.53,1,À risque
14934.0,82.0,2.0,1890.94,0,Fidèle
14935.0,297.0,1.0,1784.71,1,À risque
14936.0,34.0,8.0,3691.7699999999995,3,Premium
14937.0,57.0,3.0,1621.88,0,Fidèle
14944.0,30.0,11.0,3691.7699999999995,3,Premium
14946.0,14.0,1.0,100.9,2,Occasionnel
14947.0,72.0,2.0,290.82,2,Occasionnel
14948.0,23.0,6.0,1101.97,0,Fidèle
14950.0,19.0,1.0,371.2,2,Occasionnel
14951.0,79.0,1.0,311.69,2,Occasionnel
14952.0,60.0,11.0,3691.7699999999995,3,Premium
14953.0,25.0,1.0,285.67,2,Occasionnel
14954.0,12.0,1.0,294.85,2,Occasionnel
14957.0,253.0,1.0,58.49,1,À risque
14958.0,147.0,3.0,483.72999999999996,2,Occasionnel
14959.0,64.0,4.0,695.42,2,Occasionnel
14960.0,8.0,2.0,221.27,2,Occasionnel
14961.0,11.0,9.0,3691.7699999999995,3,Premium
14962.0,271.0,1.0,126.7,1,À risque
14963.0,10.0,5.0,1472.34,0,Fidèle
14964.0,247.0,1.0,206.21,1,À risque
14965.0,96.0,2.0,596.09,2,Occasionnel
14966.0,15.0,1.0,183.02,2,Occasionnel
14967.0,50.0,1.0,463.8,2,Occasionnel
14968.0,30.0,1.0,147.59,2,Occasionnel
14970.0,68.0,4.0,1592.06,0,Fidèle
14971.0,35.0,3.0,1097.98,2,Occasionnel
14972.0,128.0,1.0,114.77,2,Occasionnel
14973.0,107.0,3.0,1314.45,2,Occasionnel
14974.0,37.0,1.0,89.94,2,Occasionnel
14975.0,57.0,1.0,279.94,2,Occasionnel
14976.0,57.0,7.0,790.86,0,Fidèle
14978.0,72.0,5.0,1921.3700000000001,0,Fidèle
14981.0,246.0,1.0,102.12,1,À risque
14984.0,19.0,2.0,202.37,2,Occasionnel
14985.0,198.0,2.0,292.01,1,À risque
14987.0,16.0,2.0,326.4,2,Occasionnel
14988.0,212.0,1.0,334.54,1,À risque
14995.0,39.0,2.0,231.98000000000002,2,Occasionnel
14997.0,46.0,3.0,546.1999999999999,2,Occasionnel
14998.0,170.0,2.0,414.87,1,À risque
15000.0,48.0,1.0,490.52,2,Occasionnel
15002.0,116.0,4.0,1641.76,0,Fidèle
15004.0,147.0,1.0,1220.77,2,Occasionnel
15005.0,16.0,11.0,3691.7699999999995,3,Premium
15006.0,51.0,1.0,480.38,2,Occasionnel
15007.0,159.0,1.0,156.91,1,À risque
15009.0,12.0,3.0,1259.43,2,Occasionnel
15010.0,36.0,1.0,308.94,2,Occasionnel
15012.0,54.0,2.0,405.04,2,Occasionnel
15014.0,43.0,2.0,257.67,2,Occasionnel
15016.0,173.0,1.0,170.04,1,À risque
15017.0,34.0,1.0,125.58,2,Occasionnel
15018.0,39.0,3.0,496.21000000000004,2,Occasionnel
15019.0,267.0,1.0,252.81,1,À risque
15021.0,9.0,9.0,1871.77,3,Premium
15022.0,12.0,4.0,852.39,2,Occasionnel
15023.0,3.0,11.0,3691.7699999999995,3,Premium
15024.0,10.0,10.0,1636.43,3,Premium
15025.0,33.0,1.0,361.96,2,Occasionnel
15026.0,80.0,3.0,469.0,2,Occasionnel
15027.0,31.0,4.0,1066.1499999999999,2,Occasionnel
15028.0,8.0,4.0,627.13,2,Occasionnel
15030.0,72.0,2.0,518.28,2,Occasionnel
15031.0,4.0,4.0,653.19,2,Occasionnel
15032.0,256.0,3.0,3691.7699999999995,0,Fidèle
15033.0,5.0,10.0,2557.18,3,Premium
15034.0,16.0,8.0,3691.7699999999995,3,Premium
15035.0,90.0,1.0,252.73000000000002,2,Occasionnel
15036.0,72.0,3.0,429.56,2,Occasionnel
15038.0,59.0,6.0,685.74,0,Fidèle
15039.0,10.0,11.0,3691.7699999999995,3,Premium
15041.0,170.0,1.0,179.93,1,À risque
15042.0,199.0,1.0,135.93,1,À risque
15043.0,31.0,1.0,537.0,2,Occasionnel
15044.0,19.0,11.0,3691.7699999999995,3,Premium
15045.0,152.0,2.0,735.66,2,Occasionnel
15046.0,9.0,11.0,3691.7699999999995,3,Premium
15047.0,270.0,1.0,343.62,1,À risque
15048.0,65.0,4.0,381.0,2,Occasionnel
15049.0,274.0,1.0,121.17000000000002,1,À risque
15050.0,25.0,3.0,1737.69,0,Fidèle
15051.0,23.0,3.0,1383.3600000000001,0,Fidèle
15052.0,319.0,1.0,207.73000000000002,1,À risque
15053.0,5.0,3.0,693.95,2,Occasionnel
15054.0,12.0,2.0,302.1,2,Occasionnel
15057.0,275.0,2.0,1489.5,1,À risque
15058.0,25.0,11.0,2102.54,3,Premium
15059.0,41.0,9.0,1337.72,0,Fidèle
15060.0,8.0,4.0,294.25,2,Occasionnel
15061.0,4.0,11.0,3691.7699999999995,3,Premium
15062.0,71.0,4.0,987.86,2,Occasionnel
15063.0,213.0,1.0,370.79999999999995,1,À risque
15065.0,38.0,4.0,3158.13,0,Fidèle
15066.0,53.0,1.0,893.59,2,Occasionnel
15067.0,78.0,3.0,1744.76,0,Fidèle
15068.0,46.0,2.0,553.36,2,Occasionnel
15069.0,179.0,1.0,1109.53,1,À risque
15070.0,328.0,1.0,106.2,1,À risque
15071.0,94.0,2.0,982.07,2,Occasionnel
15073.0,10.0,3.0,1043.41,2,Occasionnel
15074.0,105.0,1.0,735.67,2,Occasionnel
15075.0,78.0,1.0,773.03,2,Occasionnel
15076.0,173.0,1.0,880.85,1,À risque
15078.0,7.0,11.0,3691.7699999999995,3,Premium
15079.0,213.0,4.0,895.61,1,À risque
15081.0,22.0,5.0,504.8,2,Occasionnel
15083.0,257.0,1.0,88.2,1,À risque
15087.0,282.0,1.0,306.94,1,À risque
15088.0,21.0,2.0,1160.07,2,Occasionnel
15089.0,10.0,6.0,2420.84,0,Fidèle
15090.0,308.0,1.0,381.32,1,À risque
15091.0,68.0,1.0,480.71,2,Occasionnel
15092.0,215.0,2.0,457.81,1,À risque
15093.0,18.0,6.0,3691.7699999999995,3,Premium
15095.0,104.0,4.0,1370.6,0,Fidèle
15096.0,43.0,1.0,219.39000000000001,2,Occasionnel
15097.0,4.0,1.0,248.08,2,Occasionnel
15098.0,182.0,3.0,3691.7699999999995,0,Fidèle
15099.0,84.0,1.0,410.48,2,Occasionnel
15100.0,328.0,3.0,876.0,1,À risque
15101.0,9.0,2.0,317.53,2,Occasionnel
15103.0,31.0,2.0,703.36,2,Occasionnel
15104.0,197.0,2.0,993.54,1,À risque
15105.0,18.0,7.0,2298.93,0,Fidèle
15106.0,18.0,5.0,1422.52,0,Fidèle
15107.0,311.0,6.0,319.5,1,À risque
15108.0,142.0,4.0,1300.25,0,Fidèle
15109.0,246.0,1.0,484.95,1,À risque
15110.0,24.0,4.0,996.1,2,Occasionnel
15111.0,29.0,3.0,1567.48,0,Fidèle
15113.0,10.0,3.0,3509.43,0,Fidèle
15114.0,30.0,10.0,2760.56,3,Premium
15115.0,18.0,1.0,340.11,2,Occasionnel
15116.0,18.0,4.0,1352.75,0,Fidèle
15117.0,15.0,5.0,1551.78,0,Fidèle
15118.0,134.0,1.0,244.8,2,Occasionnel
15119.0,246.0,1.0,266.4,1,À risque
15120.0,134.0,1.0,358.82,2,Occasionnel
15121.0,50.0,2.0,457.72,2,Occasionnel
15122.0,114.0,3.0,1633.78,0,Fidèle
15123.0,7.0,2.0,2199.31,0,Fidèle
15124.0,23.0,2.0,184.19,2,Occasionnel
15125.0,25.0,11.0,3691.7699999999995,3,Premium
15127.0,66.0,1.0,406.53,2,Occasionnel
15128.0,60.0,4.0,1471.0,0,Fidèle
15129.0,50.0,11.0,3447.4,3,Premium
15130.0,170.0,1.0,330.11,1,À risque
15132.0,18.0,5.0,977.9300000000001,0,Fidèle
15133.0,128.0,3.0,982.42,2,Occasionnel
15134.0,15.0,8.0,1387.99,0,Fidèle
15135.0,239.0,1.0,139.05,1,À risque
15136.0,3.0,4.0,1286.7,0,Fidèle
15139.0,240.0,2.0,178.96,1,À risque
15140.0,52.0,7.0,2354.25,0,Fidèle
15142.0,46.0,1.0,498.74,2,Occasionnel
15143.0,226.0,1.0,259.45,1,À risque
15144.0,8.0,11.0,3691.7699999999995,3,Premium
15145.0,4.0,4.0,1194.73,0,Fidèle
15146.0,165.0,2.0,1327.16,1,À risque
15147.0,240.0,1.0,623.5,1,À risque
15148.0,11.0,1.0,301.29,2,Occasionnel
15149.0,134.0,1.0,520.8000000000001,2,Occasionnel
15150.0,17.0,10.0,3691.7699999999995,3,Premium
15152.0,10.0,11.0,3691.7699999999995,3,Premium
15153.0,31.0,1.0,329.25,2,Occasionnel
15154.0,75.0,1.0,254.28,2,Occasionnel
15156.0,1.0,3.0,961.49,2,Occasionnel
15157.0,4.0,3.0,1936.07,0,Fidèle
15158.0,45.0,1.0,401.40000000000003,2,Occasionnel
15159.0,2.0,11.0,3691.7699999999995,3,Premium
15160.0,328.0,1.0,158.16,1,À risque
15163.0,18.0,2.0,304.47,2,Occasionnel
15164.0,69.0,3.0,824.58,2,Occasionnel
15165.0,328.0,1.0,487.75,1,À risque
15167.0,321.0,1.0,158.8,1,À risque
15168.0,26.0,1.0,106.56,2,Occasionnel
15171.0,328.0,1.0,1289.5,1,À risque
15172.0,9.0,5.0,1624.05,0,Fidèle
15174.0,323.0,1.0,135.75,1,À risque
15175.0,72.0,1.0,224.14,2,Occasionnel
15178.0,260.0,1.0,40.5,1,À risque
15179.0,18.0,5.0,2206.95,0,Fidèle
15180.0,328.0,1.0,87.5,1,À risque
15181.0,66.0,3.0,689.4799999999999,2,Occasionnel
15182.0,154.0,2.0,622.85,1,À risque
15184.0,29.0,2.0,402.2,2,Occasionnel
15185.0,70.0,1.0,310.62,2,Occasionnel
15186.0,14.0,2.0,411.41,2,Occasionnel
15187.0,2.0,11.0,3691.7699999999995,3,Premium
15189.0,1.0,11.0,3691.7699999999995,3,Premium
15192.0,120.0,3.0,1044.32,2,Occasionnel
15193.0,61.0,1.0,499.32,2,Occasionnel
15194.0,3.0,11.0,3691.7699999999995,3,Premium
15195.0,3.0,1.0,3691.7699999999995,0,Fidèle
15197.0,11.0,3.0,1079.6100000000001,2,Occasionnel
15198.0,92.0,2.0,193.64,2,Occasionnel
15199.0,59.0,4.0,1268.7,0,Fidèle
15201.0,87.0,5.0,1236.54,0,Fidèle
15203.0,26.0,6.0,1827.8,0,Fidèle
15204.0,328.0,1.0,316.58,1,À risque
15205.0,85.0,2.0,653.24,2,Occasionnel
15206.0,10.0,4.0,420.29999999999995,2,Occasionnel
15208.0,1.0,5.0,870.12,0,Fidèle
15210.0,225.0,1.0,331.18,1,À risque
15211.0,60.0,2.0,894.4100000000001,2,Occasionnel
15212.0,241.0,1.0,101.8,1,À risque
15213.0,319.0,2.0,328.35,1,À risque
15214.0,2.0,8.0,1661.44,0,Fidèle
15215.0,47.0,3.0,734.94,2,Occasionnel
15216.0,88.0,1.0,96.6,2,Occasionnel
15218.0,11.0,11.0,3691.7699999999995,3,Premium
15219.0,176.0,1.0,305.75,1,À risque
15220.0,52.0,6.0,1778.96,0,Fidèle
15221.0,328.0,1.0,403.25,1,À risque
15222.0,319.0,1.0,585.0,1,À risque
15223.0,226.0,2.0,755.75,1,À risque
15224.0,328.0,2.0,322.08,1,À risque
15225.0,234.0,1.0,409.40000000000003,1,À risque
15226.0,311.0,1.0,154.41,1,À risque
15227.0,37.0,5.0,1219.4,0,Fidèle
15228.0,66.0,4.0,3386.71,0,Fidèle
15230.0,239.0,2.0,429.6,1,À risque
15232.0,113.0,2.0,612.06,2,Occasionnel
15234.0,277.0,1.0,197.0,1,À risque
15235.0,218.0,11.0,2247.51,3,Premium
15236.0,299.0,1.0,321.05,1,À risque
15237.0,2.0,4.0,1412.32,0,Fidèle
15238.0,29.0,3.0,1071.99,2,Occasionnel
15239.0,10.0,2.0,780.59,2,Occasionnel
15240.0,45.0,5.0,1706.57,0,Fidèle
15241.0,67.0,8.0,1756.44,0,Fidèle
15243.0,74.0,1.0,316.68,2,Occasionnel
15244.0,65.0,2.0,631.57,2,Occasionnel
15245.0,134.0,3.0,2515.84,0,Fidèle
15246.0,238.0,2.0,514.15,1,À risque
15247.0,122.0,1.0,356.0,2,Occasionnel
15249.0,32.0,11.0,3691.7699999999995,3,Premium
15251.0,9.0,11.0,3691.7699999999995,3,Premium
15252.0,36.0,2.0,740.78,2,Occasionnel
15253.0,16.0,5.0,918.1999999999999,0,Fidèle
15254.0,127.0,1.0,300.36,2,Occasionnel
15255.0,67.0,1.0,890.85,2,Occasionnel
15256.0,149.0,1.0,98.45,1,À risque
15257.0,283.0,1.0,317.15,1,À risque
15258.0,169.0,2.0,623.16,1,À risque
15260.0,100.0,7.0,1810.77,0,Fidèle
15261.0,135.0,1.0,254.82,2,Occasionnel
15262.0,324.0,1.0,178.95000000000002,1,À risque
15263.0,107.0,1.0,156.51,2,Occasionnel
15264.0,64.0,1.0,393.74,2,Occasionnel
15265.0,151.0,2.0,1506.1200000000001,2,Occasionnel
15266.0,328.0,1.0,119.3,1,À risque
15267.0,22.0,5.0,1717.36,0,Fidèle
